key,tip_label,scientific,order,family,primary_lifestyle,dim_proxy,dim_bin,hwi,dichromatism,male_plumage,female_plumage,spur_hi,marc_poly,marc_lek,lislevand,english_name,mating_system,display_num,resource,harem,lek,polyandry,ssd_mass,ssd_tarsus,ssd_wing,ssd_tail,ssd_bill,body_mass_mean,body_size_log
heteromirafra ruddi,Heteromirafra_ruddi,Heteromirafra ruddi,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,15.8,2.222222219999999,48.75,46.52777778,NA,0,0,TRUE,Rudd's Lark,NA,NA,NA,NA,NA,NA,NA,-0.003960401216097017,0.05480823649499495,NA,0.03195159980660243,26.6,3.2809112157876537
heteromirafra sidamoensis,Heteromirafra_sidamoensis,Heteromirafra sidamoensis,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,12.6,0.4166666699999979,45.13888889,44.72222222,NA,0,0,TRUE,Sidamo Lark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2,3.407841924380824
lullula arborea,Lullula_arborea,Lullula arborea,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,27.7,-3.333333330000002,40.13888889,43.47222222,NA,0,0,TRUE,Wood Lark,NA,NA,NA,NA,NA,NA,0.040974074210305696,0.014051753455650287,0.039879366231596325,0.06001800972625295,0.02061928720273561,26.85,3.2902658209548736
melanocorypha bimaculata,Melanocorypha_bimaculata,Melanocorypha bimaculata,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,38.4,-3.333333329999995,44.86111111,48.19444444,NA,0,0,TRUE,Bimaculated Lark,NA,NA,NA,NA,NA,NA,0,0.003752349618550372,0.0765400771223344,0.07006756261671684,0.057987257650349316,54.1,3.9908341858524357
melanocorypha calandra,Melanocorypha_calandra,Melanocorypha calandra,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,37.2,-1.666666669999998,45,46.66666667,NA,0,0,TRUE,Calandra Lark,NA,NA,NA,NA,NA,NA,0.0782157464450248,0.06128043121801357,0.10922834188728542,0.1215125521983488,0.1390410484354922,61.4,4.117409835153096
melanocorypha leucoptera,Melanocorypha_leucoptera,Melanocorypha leucoptera,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,45.9,5.833333330000002,51.11111111,45.27777778,NA,0,0,TRUE,White-winged Lark,NA,NA,NA,NA,NA,NA,0.11135214532609296,0.04149973090675263,0.07990655136588518,0.07326302068815774,NA,44.05,3.7853253523821886
melanocorypha maxima,Melanocorypha_maxima,Melanocorypha maxima,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,35.2,3.194444449999999,44.02777778,40.83333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.99,4.317354771313298
melanocorypha mongolica,Melanocorypha_mongolica,Melanocorypha mongolica,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,39.4,0.6944444499999989,51.80555556,51.11111111,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.94,3.987872317711584
melanocorypha yeltoniensis,Melanocorypha_yeltoniensis,Melanocorypha yeltoniensis,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,38,25.694444440000005,68.33333333,42.63888889,NA,0,0,TRUE,Black Lark,NA,NA,NA,NA,NA,NA,0.1217154040741046,0.028749413285985792,0.05668309785390132,0.15438677946240048,0.09270939810426754,60.05,4.095177548525992
mirafra affinis,Mirafra_affinis,Mirafra affinis,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,18.4,-0.4166666600000042,44.16666667,44.58333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,3.265759410767051
mirafra africana,Mirafra_africana,Mirafra africana,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,18.2,-5.555555559999995,42.36111111,47.91666667,NA,0,0,TRUE,Rufous-naped Lark,NA,NA,NA,NA,NA,NA,0.08783816496562395,0.049480057263369716,0.08643978509067211,NA,0.11663690372576108,42.15,3.7412346844478646
mirafra africanoides,Mirafra_africanoides,Mirafra africanoides,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,16.3,-0.13888889000000404,42.22222222,42.36111111,NA,0,0,TRUE,Fawn-colored Lark,NA,NA,NA,NA,NA,NA,0.01716780362236528,0.03325722175648234,0.05900431360344551,NA,0.03135052988407601,23.3,3.1484533605716547
mirafra albicauda,Mirafra_albicauda,Mirafra albicauda,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,16.7,5.277777779999994,45.13888889,39.86111111,NA,0,0,TRUE,White-tailed Lark,NA,NA,NA,NA,NA,NA,0.16016875215282136,0,0.06244225333775931,NA,0.04652001563489291,23.15,3.1419947805322432
mirafra alopex,Mirafra_alopex,Mirafra alopex,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,11.2,-2.916666670000005,40.69444444,43.61111111,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3.1780538303479458
mirafra angolensis,Mirafra_angolensis,Mirafra angolensis,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,17.3,-0.27777777000000015,44.16666667,44.44444444,NA,0,0,TRUE,Angola Lark,NA,NA,NA,NA,NA,NA,0.13795944414025474,0.04132819549284594,0.08594242980072463,NA,0.07126302002149049,36.3,3.591817741270805
mirafra apiata,Mirafra_apiata,Mirafra apiata,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,15.7,0.5555555500000011,39.58333333,39.02777778,NA,0,0,TRUE,Clapper Lark,NA,NA,NA,NA,NA,NA,0.15242802651581214,0,0.074107972153721835,NA,0.06331227941432686,26.95,3.2939832973550063
mirafra ashi,Mirafra_ashi,Mirafra ashi,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,15,0.833333329999995,43.19444444,42.36111111,NA,0,0,TRUE,Ash's Lark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8,3.6054978451748854
mirafra assamica,Mirafra_assamica,Mirafra assamica,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,19.2,-2.083333329999995,42.36111111,44.44444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,3.265759410767051
mirafra cantillans,Mirafra_cantillans,Mirafra cantillans,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,20.3,1.8055555599999948,42.63888889,40.83333333,NA,0,0,TRUE,Singing Lark,NA,NA,NA,NA,NA,NA,-0.010695289116747919,0.015037877364540502,0.06759329113252825,NA,0.03636764417087479,18.700000000000003,2.928523523860541
mirafra cheniana,Mirafra_cheniana,Mirafra cheniana,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,20.6,-1.111111110000003,41.25,42.36111111,NA,0,0,TRUE,Latakoo Lark,NA,NA,NA,NA,NA,NA,NA,0.020305266160745523,0,NA,0.007272759329079878,29.15,3.3724549127965013
mirafra collaris,Mirafra_collaris,Mirafra collaris,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,17,-2.638888890000004,47.22222222,49.86111111,NA,0,0,TRUE,Collared Lark,NA,NA,NA,NA,NA,NA,NA,-0.017544309650909393,0.06453852113757116,NA,0.03922071315328133,29.15,3.3724549127965013
mirafra cordofanica,Mirafra_cordofanica,Mirafra cordofanica,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,17.8,-4.027777780000001,40.27777778,44.30555556,NA,0,0,TRUE,Kordofan Lark,NA,NA,NA,NA,NA,NA,NA,-0.03118292743668794,0.019632532407121005,NA,0.014084739881739023,29.15,3.3724549127965013
mirafra erythrocephala,Mirafra_erythrocephala,Mirafra erythrocephala,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,15.4,-1.388888879999996,40.55555556,41.94444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,3.265759410767051
mirafra erythroptera,Mirafra_erythroptera,Mirafra erythroptera,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,20.8,-0.5555555500000011,44.30555556,44.86111111,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,3.0587070727153796
mirafra gilletti,Mirafra_gilletti,Mirafra gilletti,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,19.4,1.388888889999997,44.16666667,42.77777778,NA,0,0,TRUE,Gillett's Lark,NA,NA,NA,NA,NA,NA,NA,0.014051753455650287,0.031028742238693133,NA,0.017804624633506686,22.4,3.109060958860994
mirafra hova,Mirafra_hova,Mirafra hova,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,20.7,3.611111110000003,47.77777778,44.16666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9,2.9391619220655967
mirafra hypermetra,Mirafra_hypermetra,Mirafra hypermetra,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,16.6,1.666666669999998,42.77777778,41.11111111,NA,0,0,TRUE,Red-winged Lark,NA,NA,NA,NA,NA,NA,NA,0.10406935989420638,0.1274449465681203,NA,0.04879016416943205,67.9,4.21803603456465
mirafra javanica,Mirafra_javanica,Mirafra javanica,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,17.6,1.111111110000003,41.11111111,40,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,3.1354942159291497
mirafra microptera,Mirafra_microptera,Mirafra microptera,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,13.8,-0.6944444499999989,43.19444444,43.88888889,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2,3.265759410767051
mirafra passerina,Mirafra_passerina,Mirafra passerina,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,19.6,0.8333333400000029,43.05555556,42.22222222,NA,0,0,TRUE,Monotonous Lark,NA,NA,NA,NA,NA,NA,0.056695343676545294,0.028039220064392908,0.08594242980072463,NA,0.04779066383634848,24.7,3.2068032436339315
mirafra poecilosterna,Mirafra_poecilosterna,Mirafra poecilosterna,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,14.8,1.944444439999998,41.94444444,40,NA,0,0,TRUE,Pink-breasted Lark,NA,NA,NA,NA,NA,NA,NA,0.008620743043906955,0.04246448051775859,NA,0.00647251450561752,24.4,3.1945831322991562
mirafra pulpa,Mirafra_pulpa,Mirafra pulpa,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,19.6,-2.083333330000002,42.77777778,44.86111111,NA,0,0,TRUE,Friedmann's Lark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,3.0633909220278057
mirafra rufa,Mirafra_rufa,Mirafra rufa,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,17.9,0.416666670000005,41.11111111,40.69444444,NA,0,0,TRUE,Rusty Lark,NA,NA,NA,NA,NA,NA,NA,-0.04045495469231364,0.01197619104671562,NA,0.00647251450561752,29.15,3.3724549127965013
mirafra rufocinnamomea,Mirafra_rufocinnamomea,Mirafra rufocinnamomea,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,13.5,-0.972222219999999,45.27777778,46.25,NA,0,0,TRUE,Flappet Lark,NA,NA,NA,NA,NA,NA,-0.04563529470661923,-0.037740327982847086,0.04161848998251482,NA,0.025479085300984968,26.299999999999997,3.269568939183719
mirafra sabota,Mirafra_sabota,Mirafra sabota,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,18.5,0,42.5,42.5,NA,0,0,TRUE,Sabota Lark,NA,NA,NA,NA,NA,NA,0.0408219945202552,0.009478743954543739,0.09684982598991762,NA,0.074107972153721835,24.5,3.1986731175506815
mirafra somalica,Mirafra_somalica,Mirafra somalica,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,16.8,1.111111109999996,44.16666667,43.05555556,NA,0,0,TRUE,Somali Long-billed Lark,NA,NA,NA,NA,NA,NA,NA,0.009600073729019137,0.03644127916225588,NA,0.06735218202949156,43.6,3.775057150354989
mirafra williamsi,Mirafra_williamsi,Mirafra williamsi,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,17.7,-1.25,39.30555556,40.55555556,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.15,3.3724549127965013
pinarocorys erythropygia,Pinarocorys_erythropygia,Pinarocorys erythropygia,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,27.4,1.5277777700000001,48.19444444,46.66666667,NA,0,0,TRUE,Rufous-rumped Lark,NA,NA,NA,NA,NA,NA,NA,0.00819676720417849,0.0474022388945839,NA,0.039002157803269176,30.1,3.40452517175483
pinarocorys nigricans,Pinarocorys_nigricans,Pinarocorys nigricans,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,33.3,5.97222223,50.55555556,44.58333333,NA,0,0,TRUE,Dusky Lark,NA,NA,NA,NA,NA,NA,0.08130294728582414,0.03922071315328133,0.06959329179919518,NA,0.033336420267591926,38.150000000000006,3.641525757730466
pseudalaemon fremantlii,Pseudalaemon_fremantlii,Pseudalaemon fremantlii,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,27.7,-0.972222219999999,45,45.97222222,NA,0,0,TRUE,Short-tailed Lark,NA,NA,NA,NA,NA,NA,0.13238918804574565,0.030930300691358558,0.020226745490138708,NA,0.016086137751624444,23.45,3.1548704948922883
rhamphocoris clotbey,Rhamphocoris_clotbey,Rhamphocoris clotbey,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,42.5,3.75,45.55555556,41.80555556,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.06,3.893044038830343
spizocorys conirostris,Spizocorys_conirostris,Spizocorys conirostris,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,25.5,-0.13888888999999693,43.33333333,43.47222222,NA,0,0,TRUE,Pink-billed Lark,NA,NA,NA,NA,NA,NA,-0.04196419909903208,-0.016620881236040407,0.048461703007010984,NA,0.008230499136515444,14.3,2.6602595372658615
spizocorys fringillaris,Spizocorys_fringillaris,Spizocorys fringillaris,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,28.3,1.111111109999996,42.22222222,41.11111111,NA,0,0,TRUE,Botha's Lark,NA,NA,NA,NA,NA,NA,-0.1356241732976533,0.005063301956546855,0.007566240383315656,NA,0.053244514518812285,19.2,2.954910279033736
spizocorys obbiensis,Spizocorys_obbiensis,Spizocorys obbiensis,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,28.3,-0.13888888999999693,40.83333333,40.97222222,NA,0,0,TRUE,Obbia Lark,NA,NA,NA,NA,NA,NA,0.18502791839169747,0.12036368224987509,0.0881825658800928,NA,0.07302513501488982,13.55,2.60638654732571
spizocorys personata,Spizocorys_personata,Spizocorys personata,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,26.4,-0.5555555500000011,42.91666667,43.47222222,NA,0,0,TRUE,Masked Lark,NA,NA,NA,NA,NA,NA,NA,0,0.04791335569589745,NA,-0.034979718896026815,19.7,2.9806186357439426
spizocorys sclateri,Spizocorys_sclateri,Spizocorys sclateri,Passeriformes,Alaudidae,Terrestrial,more_2D,2D,27.2,1.666666670000005,41.11111111,39.44444444,NA,0,0,TRUE,Sclater's Lark,NA,NA,NA,NA,NA,NA,NA,0.023810648693718392,0.031865441188533426,NA,-0.013986241974739952,21,3.044522437723423
artamus cinereus,Artamus_cinereus,Artamus cinereus,Passeriformes,Artamidae,Aerial,more_3D,3D,37.7,-0.6944444499999989,49.86111111,50.55555556,NA,0,0,TRUE,Black-faced Woodswallow,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,35.6,3.572345637857985
artamus cyanopterus,Artamus_cyanopterus,Artamus cyanopterus,Passeriformes,Artamidae,Aerial,more_3D,3D,45,0.13888888999999693,48.88888889,48.75,NA,0,0,TRUE,Dusky Woodswallow,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,34.6,3.543853682063679
artamus fuscus,Artamus_fuscus,Artamus fuscus,Passeriformes,Artamidae,Aerial,more_3D,3D,48.4,-2.361111110000003,48.88888889,51.25,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8,3.6838669122903918
artamus insignis,Artamus_insignis,Artamus insignis,Passeriformes,Artamidae,Aerial,more_3D,3D,44,0.4166666699999979,60.13888889,59.72222222,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3,3.937690752176724
artamus leucorynchus,Artamus_leucorynchus,Artamus leucorynchus,Passeriformes,Artamidae,Aerial,more_3D,3D,44.8,-2.777777780000001,51.52777778,54.30555556,NA,0,0,TRUE,White-breasted Woodswallow,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,41.69,3.7302612918927056
artamus maximus,Artamus_maximus,Artamus maximus,Passeriformes,Artamidae,Aerial,more_3D,3D,47.5,-1.9444444400000052,60.13888889,62.08333333,NA,0,0,TRUE,Great Woodswallow,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,58.2,4.063885354737392
artamus mentalis,Artamus_mentalis,Artamus mentalis,Passeriformes,Artamidae,Aerial,more_3D,3D,43.5,-1.8055555599999948,57.08333333,58.88888889,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9,3.735285826928092
artamus minor,Artamus_minor,Artamus minor,Passeriformes,Artamidae,Aerial,more_3D,3D,45.1,0.8333333300000021,48.33333333,47.5,NA,0,0,TRUE,Little Woodswallow,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,16,2.772588722239781
artamus monachus,Artamus_monachus,Artamus monachus,Passeriformes,Artamidae,Aerial,more_3D,3D,42.7,-0.277777780000001,53.88888889,54.16666667,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.61,3.775286481854675
artamus personatus,Artamus_personatus,Artamus personatus,Passeriformes,Artamidae,Aerial,more_3D,3D,43.4,0.972222219999999,52.77777778,51.80555556,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,3.543853682063679
artamus superciliosus,Artamus_superciliosus,Artamus superciliosus,Passeriformes,Artamidae,Aerial,more_3D,3D,43.8,6.527777780000001,54.72222222,48.19444444,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,3.56953269648137
atrichornis clamosus,Atrichornis_clamosus,Atrichornis clamosus,Passeriformes,Atrichornithidae,Terrestrial,more_2D,2D,6,-2.916666669999998,47.5,50.41666667,NA,0,1,TRUE,Noisy Scrub-bird,NA,1,1,NA,NA,NA,0.4122447950935432,0.1410785982599056,0.142999367157761,0.1871548189819739,0.09309042306601203,43.05,3.7623622308737397
atrichornis rufescens,Atrichornis_rufescens,Atrichornis rufescens,Passeriformes,Atrichornithidae,Terrestrial,more_2D,2D,10.7,7.638888890000004,51.11111111,43.47222222,NA,0,1,TRUE,Rufous Scrub-bird,NA,1,1,NA,NA,NA,NA,0.061195561026919504,0.0756595628451408,0.08713996954429813,0.04969966855227254,24,3.1780538303479458
bombycilla cedrorum,Bombycilla_cedrorum,Bombycilla cedrorum,Passeriformes,Bombycillidae,Insessorial,more_3D,3D,35.1,3.055555560000002,48.75,45.69444444,0,0,0,TRUE,Cedar Waxwing,2,1,0,0,0,0,-0.09590032440687575,-0.006042314455962698,0.015037877364540502,0.005708864220320201,0.0059171770280885185,32.35,3.4766140209469096
bombycilla garrulus,Bombycilla_garrulus,Bombycilla garrulus,Passeriformes,Bombycillidae,Insessorial,more_3D,3D,37.8,-3.194444439999998,45.27777778,48.47222222,NA,0,0,TRUE,Bohemian Waxwing,2,1,0,0,0,0,0.1786917887433759,0.01941808585710173,-8.470987376517755e-4,0.006944472352810995,0,50.5,3.9219733362813143
bombycilla japonica,Bombycilla_japonica,Bombycilla japonica,Passeriformes,Bombycillidae,Insessorial,more_3D,3D,41.1,2.361111109999996,44.44444444,42.08333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3,3.744787086052232
hypocolius ampelinus,Hypocolius_ampelinus,Hypocolius ampelinus,Passeriformes,Bombycillidae,Insessorial,more_3D,3D,25.4,7.222222219999999,49.02777778,41.80555556,NA,0,0,TRUE,Grey Hypocolius,NA,NA,NA,NA,NA,NA,-0.06648974126883286,-0.016597891409037828,0.007866313915982066,0.06351340572232593,0.01010109598650392,49.65,3.9049983904911816
phainopepla nitens,Phainopepla_nitens,Phainopepla nitens,Passeriformes,Bombycillidae,Insessorial,more_3D,3D,16.9,18.194444439999998,62.5,44.30555556,NA,0,0,TRUE,Phainopepla,NA,NA,NA,NA,NA,NA,-0.014388737452099669,0.016529301951210506,NA,NA,-0.027150989065950745,20.85,3.0373539482448106
phainoptila melanoxantha,Phainoptila_melanoxantha,Phainoptila melanoxantha,Passeriformes,Bombycillidae,Insessorial,more_3D,3D,15.2,7.638888889999997,62.22222222,54.58333333,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,4.02535169073515
ptilogonys caudatus,Ptilogonys_caudatus,Ptilogonys caudatus,Passeriformes,Bombycillidae,Insessorial,more_3D,3D,22.3,5.277777780000001,46.80555556,41.52777778,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.19,3.588782837575651
ptilogonys cinereus,Ptilogonys_cinereus,Ptilogonys cinereus,Passeriformes,Bombycillidae,Insessorial,more_3D,3D,24,1.9444444499999989,42.91666667,40.97222222,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6,3.5145260669691587
callaeas cinereus,Callaeas_cinereus,Callaeas cinereus,Passeriformes,Callaeatidae,Insessorial,more_3D,3D,11.3,-0.9722222200000061,55.13888889,56.11111111,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.37,5.417743496030575
philesturnus carunculatus,Philesturnus_carunculatus,Philesturnus carunculatus,Passeriformes,Callaeatidae,Generalist,intermediate,NA,11.4,-2.083333339999996,62.08333333,64.16666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.72,4.313747793920587
campephaga flava,Campephaga_flava,Campephaga flava,Passeriformes,Campephagidae,Insessorial,more_3D,3D,22.5,14.861111120000004,59.30555556,44.44444444,NA,0,0,TRUE,Black Cuckoo-shrike,NA,NA,NA,NA,NA,NA,0.04431104632491099,-0.019705071079332333,0.019418085857101516,NA,-0.09684982598991766,31.599999999999998,3.4531571205928664
campephaga lobata,Campephaga_lobata,Campephaga lobata,Passeriformes,Campephagidae,Insessorial,more_3D,3D,22.1,6.25,51.66666667,45.41666667,NA,0,0,TRUE,Ghana Cuckoo-shrike,NA,NA,NA,NA,NA,NA,NA,0.045577508496319155,0.040779304174670294,NA,0.005763704716749913,33.1,3.4995332823830174
campephaga oriolina,Campephaga_oriolina,Campephaga oriolina,Passeriformes,Campephagidae,Insessorial,more_3D,3D,21.4,7.916666669999998,58.88888889,50.97222222,NA,0,0,TRUE,Oriole Cuckoo-shrike,NA,NA,NA,NA,NA,NA,NA,-0.005390848634876534,0.019182819416774122,NA,0.02950066439669784,33.1,3.4995332823830174
campephaga petiti,Campephaga_petiti,Campephaga petiti,Passeriformes,Campephagidae,Insessorial,more_3D,3D,22.9,20.69444445,61.66666667,40.97222222,NA,0,0,TRUE,Petit's Cuckoo-shrike,NA,NA,NA,NA,NA,NA,NA,-0.020619287202735818,-0.002057613894680154,NA,-0.016172859245601072,32,3.4657359027997265
campephaga phoenicea,Campephaga_phoenicea,Campephaga phoenicea,Passeriformes,Campephagidae,Insessorial,more_3D,3D,22,12.5,52.08333333,39.58333333,NA,0,0,TRUE,Red-shouldered Cuckoo-shrike,NA,NA,NA,NA,NA,NA,-0.007380107297622534,-0.026811257450656815,0.004098366392282185,NA,-0.08047235322257319,27.1,3.299533727885655
campephaga quiscalina,Campephaga_quiscalina,Campephaga quiscalina,Passeriformes,Campephagidae,Insessorial,more_3D,3D,21,10.416666669999998,61.66666667,51.25,NA,0,0,TRUE,Purple-throated Cuckoo-shrike,NA,NA,NA,NA,NA,NA,0.0359012915065446,0.030930300691358558,0.027371196796131977,NA,-0.030771658666753774,39,3.6635616461296463
campochaera sloetii,Campochaera_sloetii,Campochaera sloetii,Passeriformes,Campephagidae,Insessorial,more_3D,3D,30.7,11.388888889999997,55.13888889,43.75,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,3.713572066704308
coracina abbotti,Coracina_abbotti,Coracina abbotti,Passeriformes,Campephagidae,Insessorial,more_3D,3D,23.2,1.666666659999997,50.97222222,49.30555556,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.96,4.2189192968037315
coracina analis,Coracina_analis,Coracina analis,Passeriformes,Campephagidae,Insessorial,more_3D,3D,24.8,0.972222219999999,47.63888889,46.66666667,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.4,4.411585436915426
coracina atriceps,Coracina_atriceps,Coracina atriceps,Passeriformes,Campephagidae,Insessorial,more_3D,3D,28.9,8.75,57.22222222,48.47222222,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,4.9344739331306915
coracina azurea,Coracina_azurea,Coracina azurea,Passeriformes,Campephagidae,Insessorial,more_3D,3D,22.1,1.666666669999998,71.25,69.58333333,NA,0,0,TRUE,Blue Cuckooshrike,NA,NA,NA,NA,NA,NA,-0.012959144642505228,0,0.055569851154810786,NA,0.12805192685989697,46.3,3.835141961092188
coracina bicolor,Coracina_bicolor,Coracina bicolor,Passeriformes,Campephagidae,Insessorial,more_3D,3D,31.2,8.75,56.25,47.5,NA,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,4.61512051684126
coracina boyeri,Coracina_boyeri,Coracina boyeri,Passeriformes,Campephagidae,Insessorial,more_3D,3D,27.4,-0.4166666699999979,52.22222222,52.63888889,NA,0,0,TRUE,Boyer's Cuckooshrike,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,66.4,4.1956970564823886
coracina caeruleogrisea,Coracina_caeruleogrisea,Coracina caeruleogrisea,Passeriformes,Campephagidae,Insessorial,more_3D,3D,23,2.361111109999996,49.44444444,47.08333333,NA,0,0,TRUE,Stout-billed Cuckooshrike,2,NA,NA,0,0,0,NA,NA,NA,NA,NA,138.17,4.928484811068578
